lat,lon,rate
-27.512219976405465,-51.3781470855338,2269.329291
-27.512219976405465,-51.37802403936994,2250.791236
-27.512219976405465,-51.377925602426636,2222.984153
-27.512219976405465,-51.377814860903584,2185.908043
-27.512219976405465,-51.37760568243723,2148.831932
-27.512219976405465,-51.37740880855065,2102.486794
-27.512219976405465,-51.37731037160735,2056.141656
-27.512219976405465,-51.37724884852541,2000.527491
-27.512219976405465,-51.377187325443494,1935.644297
-27.512219976405465,-51.37712580236156,1833.684994
-27.512219976405465,-51.37706427927962,1750.263745
-27.512219976405465,-51.377002756197705,1648.304442
-27.512219976405465,-51.37694123311577,1537.07611
-27.512219976405465,-51.37678127315159,1500.0
-27.512219976405465,-51.37521858682176,1537.07611
-27.512219976405465,-51.375157063739834,1601.959304
-27.512219976405465,-51.3750955406579,1666.842497
-27.512219976405465,-51.37503401757598,1731.72569
-27.512219976405465,-51.374972494494045,1768.8018
-27.512219976405465,-51.37491097141212,1796.608883
-27.512219976405465,-51.37484944833019,1833.684994
-27.512219976405465,-51.37478792524827,1870.761104
-27.512219976405465,-51.37470179294577,1917.106242
-27.512219976405465,-51.374578746781914,1954.182353
-27.51209993215316,-51.381493941837675,1685.380552
-27.51209993215316,-51.3810755849416,1685.380552
-27.512165410836236,-51.380891015677506,1648.304442
-27.512165410836236,-51.380755664939976,1620.497359
-27.512165410836236,-51.380694141888554,1583.421248
-27.512165410836236,-51.38063261883715,1546.345138
-27.512165410836236,-51.38057109578574,1518.538055
-27.512165410836236,-51.37897149644901,1518.538055
-27.512165410836236,-51.378909973397604,1620.497359
-27.512165410836236,-51.37884845034618,1713.187635
-27.512165410836236,-51.378786927294776,1833.684994
-27.512165410836236,-51.37872540424337,1935.644297
-27.512165410836236,-51.37866388119195,2065.410684
-27.512165410836236,-51.37860235814054,2139.562905
-27.512165410836236,-51.37854083508914,2241.522208
-27.512165410836236,-51.378479312037726,2306.405401
-27.512165410836236,-51.37839317977794,2371.288595
-27.512165410836236,-51.37824552446678,2417.633733
-27.512165410836236,-51.378085564520894,2389.82665
-27.512165410836236,-51.37798712762642,2371.288595
-27.512165410836236,-51.377925604575,2334.212484
-27.512165410836236,-51.37783947231524,2306.405401
-27.512165410836236,-51.37771642621241,2269.329291
-27.512165410836236,-51.37759338010958,2241.522208
-27.512165410836236,-51.377494943215126,2204.446098
-27.512165410836236,-51.37743342016372,2185.908043
-27.512165410836236,-51.3773718971123,2148.831932
-27.512165410836236,-51.37731037406089,2102.486794
-27.512165410836236,-51.37724885100947,2019.065546
-27.512165410836236,-51.37718732795806,1972.720408
-27.512165410836236,-51.37712580490664,1889.299159
-27.512165410836236,-51.37706428185523,1768.8018
-27.512165410836236,-51.377002758803826,1685.380552
-27.512165410836236,-51.376941235752405,1583.421248
-27.512165410836236,-51.376879712701,1518.538055
-27.512143584608545,-51.37674436207334,1500.0
-27.512165410836236,-51.37528011336427,1564.883193
-27.512165410836236,-51.37521859031286,1629.766386
-27.512165410836236,-51.375157067261455,1703.918607
-27.512165410836236,-51.37509554421003,1768.8018
-27.512165410836236,-51.37503402115864,1796.608883
-27.512165410836236,-51.37497249810722,1852.223049
-27.512165410836236,-51.37491097505581,1889.299159
-27.512165410836236,-51.3748494520044,1917.106242
-27.512165410836236,-51.37476331974462,1954.182353
-27.512165410836236,-51.37461566443344,1981.989435
-27.512045366583937,-51.38175233875737,1685.380552
-27.512067192811628,-51.38091562559994,1685.380552
-27.512110845267006,-51.38076797031317,1648.304442
-27.512110845267006,-51.3806326196428,1620.497359
-27.512110845267006,-51.38057109662189,1583.421248
-27.512110845267006,-51.380509573601,1546.345138
-27.512110845267006,-51.37916837176988,1500.0
-27.512110845267006,-51.37903302109951,1583.421248
-27.512110845267006,-51.3789714980786,1685.380552
-27.512110845267006,-51.37890997505771,1787.339856
-27.512110845267006,-51.37884845203681,1889.299159
-27.512110845267006,-51.37878692901592,1981.989435
-27.512110845267006,-51.378725405995034,2065.410684
-27.512110845267006,-51.378663882974124,2167.369987
-27.512110845267006,-51.378602359953234,2269.329291
-27.512110845267006,-51.37854083693234,2352.750539
-27.512110845267006,-51.37847931391143,2417.633733
-27.512110845267006,-51.37841779089054,2454.709843
-27.512110845267006,-51.378331658673495,2519.593036
-27.512110845267006,-51.3782086126317,2556.669147
-27.512110845267006,-51.37808556658992,2538.131092
-27.512110845267006,-51.37798712974427,2501.054981
-27.512110845267006,-51.37790099752722,2473.247898
-27.512110845267006,-51.37780256068159,2454.709843
-27.512110845267006,-51.37774103766069,2417.633733
-27.512110845267006,-51.377679514639794,2389.82665
-27.512110845267006,-51.377593382422745,2352.750539
-27.512110845267006,-51.37749494557711,2306.405401
-27.512110845267006,-51.377433422556216,2269.329291
-27.512110845267006,-51.377371899535305,2204.446098
-27.512110845267006,-51.377310376514416,2148.831932
-27.512110845267006,-51.37724885349352,2065.410684
-27.512110845267006,-51.37718733047262,1981.989435
-27.512110845267006,-51.37712580745174,1898.568187
-27.512110845267006,-51.37706428443083,1815.146939
-27.512110845267006,-51.37700276140994,1703.918607
-27.512110845267006,-51.376941238389044,1629.766386
-27.512110845267006,-51.37687971536815,1546.345138
-27.512110845267006,-51.37534163984575,1564.883193
-27.512110845267006,-51.375280116824854,1666.842497
-27.512110845267006,-51.37521859380397,1731.72569
-27.512110845267006,-51.37515707078306,1768.8018
-27.512110845267006,-51.37509554776217,1852.223049
-27.512110845267006,-51.375034024741275,1889.299159
-27.512110845267006,-51.37497250172038,1917.106242
-27.512110845267006,-51.374910978699496,1954.182353
-27.512110845267006,-51.374849455678586,1981.989435
-27.512110845267006,-51.374787932657696,2000.527491
-27.512110845267006,-51.37465258204834,2037.603601
-27.511990801014708,-51.381863080292625,1685.380552
-27.5120126272424,-51.380792580284435,1685.380552
-27.51205627969778,-51.38066953425486,1648.304442
-27.51205627969778,-51.38057109745805,1620.497359
-27.51205627969778,-51.380509574467666,1583.421248
-27.51205627969778,-51.38044805147729,1546.345138
-27.51205627969778,-51.38038652848691,1518.538055
-27.51205627969778,-51.37956212048906,1500.0
-27.51205627969778,-51.379279114660086,1537.07611
-27.51205627969778,-51.3792175916697,1601.959304
-27.51205627969778,-51.37915606867932,1666.842497
-27.51205627969778,-51.37909454568895,1731.72569
-27.51205627969778,-51.37903302269856,1796.608883
-27.51205627969778,-51.37897149970818,1898.568187
-27.51205627969778,-51.37890997671781,1972.720408
-27.51205627969778,-51.378848453727414,2037.603601
-27.51205627969778,-51.37878693073704,2139.562905
-27.51205627969778,-51.378725407746664,2222.984153
-27.51205627969778,-51.37866388475629,2324.943457
-27.51205627969778,-51.378602361765914,2389.82665
-27.51205627969778,-51.37854083877553,2491.785954
-27.51205627969778,-51.37847931578515,2538.131092
-27.51205627969778,-51.37841779279478,2575.207202
-27.51205627969778,-51.378356269804385,2640.090395
-27.51205627969778,-51.378294746814014,2677.166506
-27.51205627969778,-51.37815939627179,2704.973588
-27.51205627969778,-51.377962522678175,2677.166506
-27.51205627969778,-51.377864085881356,2640.090395
-27.51205627969778,-51.377802562890984,2621.55234
-27.51205627969778,-51.377741039900606,2593.745257
-27.51205627969778,-51.37767951691022,2556.669147
-27.51205627969778,-51.37761799391984,2491.785954
-27.51205627969778,-51.37755647092945,2454.709843
-27.51205627969778,-51.37749494793908,2417.633733
-27.51205627969778,-51.3774334249487,2352.750539
-27.51205627969778,-51.37737190195833,2306.405401
-27.51205627969778,-51.37731037896795,2222.984153
-27.51205627969778,-51.37724885597756,2148.831932
-27.51205627969778,-51.377187332987184,2037.603601
-27.51203445347009,-51.37712581000901,1954.182353
-27.51205627969778,-51.37706428700642,1833.684994
-27.51205627969778,-51.37700276401605,1750.263745
-27.51205627969778,-51.37694124102567,1666.842497
-27.51205627969778,-51.37687971803528,1601.959304
-27.51205627969778,-51.376818195044905,1537.07611
-27.51205627969778,-51.37670745368664,1500.0
-27.51205627969778,-51.37552621224694,1500.0
-27.51205627969778,-51.37546468925657,1518.538055
-27.51205627969778,-51.37540316626619,1601.959304
-27.51205627969778,-51.3753416432758,1703.918607
-27.51205627969778,-51.375280120285424,1768.8018
-27.51205627969778,-51.37521859729505,1796.608883
-27.51205627969778,-51.375157074304674,1889.299159
-27.51205627969778,-51.37509555131429,1917.106242
-27.51205627969778,-51.37503402832391,1972.720408
-27.51205627969778,-51.37497250533354,2000.527491
-27.51205627969778,-51.374886373159214,2037.603601
-27.51205627969778,-51.374689499626605,2065.410684
-27.51193623544548,-51.38192460344779,1685.380552
-27.51197988790086,-51.3806695350666,1685.380552
-27.51200171412855,-51.380546489122445,1648.304442
-27.51200171412855,-51.38044805237447,1620.497359
-27.51200171412855,-51.3803865294146,1583.421248
-27.51200171412855,-51.38032500645473,1546.345138
-27.51200171412855,-51.38026348349488,1518.538055
-27.51200171412855,-51.37970977685611,1500.0
-27.51200171412855,-51.37964825389624,1537.07611
-27.51200171412855,-51.37958673093639,1564.883193
-27.51200171412855,-51.37952520797652,1629.766386
-27.51200171412855,-51.37946368501665,1666.842497
-27.51200171412855,-51.37940216205679,1731.72569
-27.51200171412855,-51.379340639096924,1796.608883
-27.51200171412855,-51.37927911613707,1833.684994
-27.51200171412855,-51.3792175931772,1898.568187
-27.51200171412855,-51.37915607021735,1935.644297
-27.51200171412855,-51.37909454725748,1981.989435
-27.51200171412855,-51.37903302429762,2056.141656
-27.51200171412855,-51.37897150133775,2065.410684
-27.51200171412855,-51.378909978377884,2139.562905
-27.51200171412855,-51.37884845541803,2204.446098
-27.51200171412855,-51.37878693245816,2269.329291
-27.51200171412855,-51.378725409498315,2324.943457
-27.51200171412855,-51.37866388653845,2417.633733
-27.51200171412855,-51.37860236357858,2501.054981
-27.51200171412855,-51.37854084061871,2575.207202
-27.51200171412855,-51.378479317658844,2640.090395
-27.51200171412855,-51.37841779469899,2686.435533
-27.51200171412855,-51.37835627173913,2760.587754
-27.51200171412855,-51.37829474877926,2788.394837
-27.51200171412855,-51.37823322581939,2825.470947
-27.51200171412855,-51.37817170285954,2806.932892
-27.51200171412855,-51.378060961556194,2844.009002
-27.51200171412855,-51.37792561102009,2825.470947
-27.51200171412855,-51.37783947888848,2788.394837
-27.51200171412855,-51.3777410421405,2723.511644
-27.51200171412855,-51.37767951918064,2686.435533
-27.51200171412855,-51.37761799622077,2658.62845
-27.51200171412855,-51.3775564732609,2593.745257
-27.51200171412855,-51.37749495030105,2519.593036
-27.51200171412855,-51.37743342734118,2454.709843
-27.51200171412855,-51.37737190438131,2389.82665
-27.51200171412855,-51.377310381421466,2306.405401
-27.51200171412855,-51.3772488584616,2185.908043
-27.51200171412855,-51.37718733550173,2065.410684
-27.51200171412855,-51.37706428958201,1870.761104
-27.51200171412855,-51.37700276662214,1768.8018
-27.51200171412855,-51.37694124366228,1685.380552
-27.51197988790086,-51.376879720714626,1648.304442
-27.51200171412855,-51.37679358857082,1564.883193
-27.51200171412855,-51.37669515182282,1518.538055
-27.51200171412855,-51.37663362886296,1500.0
-27.51200171412855,-51.37552621558543,1546.345138
-27.51200171412855,-51.37546469262556,1620.497359
-27.51200171412855,-51.37540316966571,1703.918607
-27.51200171412855,-51.37534164670584,1768.8018
-27.51200171412855,-51.37528012374597,1852.223049
-27.51200171412855,-51.37521860078611,1917.106242
-27.51200171412855,-51.37515707782626,1972.720408
-27.51200171412855,-51.37509555486639,2000.527491
-27.51200171412855,-51.37503403190652,2037.603601
-27.51200171412855,-51.37492329060319,2065.410684
-27.51200171412855,-51.37466489420839,2121.024849
-27.51190349610394,-51.381986126529725,1685.380552
-27.511947148559322,-51.3815923797697,1685.380552
-27.511641581371652,-51.38124785335498,1713.187635
-27.51192532233163,-51.38054648999522,1685.380552
-27.511947148559322,-51.380423444112104,1648.304442
-27.511947148559322,-51.38027578909388,1620.497359
-27.511947148559322,-51.38014043862491,1601.959304
-27.511947148559322,-51.38005430653603,1629.766386
-27.511947148559322,-51.37993126067734,1666.842497
-27.511947148559322,-51.37983282397818,1703.918607
-27.511947148559322,-51.379771301048834,1768.8018
-27.511947148559322,-51.37970977811948,1796.608883
-27.511947148559322,-51.37964825519013,1870.761104
-27.511947148559322,-51.37958673226079,1954.182353
-27.511947148559322,-51.37952520933145,1981.989435
-27.511947148559322,-51.3794636864021,2056.141656
-27.511947148559322,-51.37940216347274,2083.948739
-27.511947148559322,-51.3793406405434,2121.024849
-27.511947148559322,-51.379279117614054,2148.831932
-27.511947148559322,-51.37919298552519,2204.446098
-27.511947148559322,-51.37909454882602,2222.984153
-27.511947148559322,-51.37900841673714,2250.791236
-27.511947148559322,-51.37890998003799,2287.867346
-27.511947148559322,-51.37884845710863,2352.750539
-27.511947148559322,-51.37878693417929,2408.364705
-27.511947148559322,-51.37872541124993,2473.247898
-27.511947148559322,-51.37866388832059,2519.593036
-27.511947148559322,-51.378602365391245,2603.014285
-27.511947148559322,-51.3785408424619,2658.62845
-27.511947148559322,-51.37847931953254,2760.587754
-27.511947148559322,-51.37841779660321,2806.932892
-27.511947148559322,-51.37835627367385,2844.009002
-27.511947148559322,-51.37829475074451,2871.816085
-27.511947148559322,-51.378233227815166,2890.35414
-27.511947148559322,-51.3781470957263,2927.430251
-27.511947148559322,-51.3780240498676,2955.237334
-27.511947148559322,-51.377901004008905,2927.430251
-27.511947148559322,-51.37780256730974,2890.35414
-27.511947148559322,-51.377741044380386,2862.547058
-27.511947148559322,-51.37767952145104,2844.009002
-27.511947148559322,-51.3776179985217,2769.856782
-27.511947148559322,-51.37755647559236,2742.049699
-27.511947148559322,-51.37749495266301,2677.166506
-27.511947148559322,-51.37743342973365,2575.207202
-27.511947148559322,-51.377371906804306,2491.785954
-27.511947148559322,-51.37731038387496,2389.82665
-27.511947148559322,-51.37724886094562,2241.522208
-27.511947148559322,-51.37718733801628,2148.831932
-27.511947148559322,-51.37712581508693,2037.603601
-27.511947148559322,-51.377064292157584,1917.106242
-27.511947148559322,-51.37700276922824,1796.608883
-27.511947148559322,-51.3769412462989,1731.72569
-27.511947148559322,-51.3768182004402,1620.497359
-27.511947148559322,-51.376732068351316,1564.883193
-27.511947148559322,-51.37658441333309,1537.07611
-27.511947148559322,-51.37632601706646,1500.0
-27.511947148559322,-51.37564926478261,1518.538055
-27.511947148559322,-51.375587741853266,1564.883193
-27.511947148559322,-51.375526218923916,1629.766386
-27.511947148559322,-51.37546469599456,1713.187635
-27.511947148559322,-51.375403173065216,1796.608883
-27.511947148559322,-51.37534165013587,1870.761104
-27.511947148559322,-51.37528012720653,1917.106242
-27.511947148559322,-51.37521860427719,1981.989435
-27.511947148559322,-51.37515708134784,2037.603601
-27.511947148559322,-51.375095558418494,2065.410684
-27.511947148559322,-51.37503403548915,2083.948739
-27.511947148559322,-51.37492329424074,2121.024849
-27.51192532233163,-51.37466489804733,2148.831932
-27.511870756762402,-51.38204764955062,1685.380552
-27.511892582990093,-51.38177694879577,1685.380552
-27.511652494485496,-51.381629294253585,1713.187635
-27.511587015802423,-51.380767973779804,1713.187635
-27.511892582990093,-51.38063262286531,1685.380552
-27.511892582990093,-51.38039883587417,1685.380552
-27.511892582990093,-51.38026348547233,1713.187635
-27.511892582990093,-51.38020196257351,1731.72569
-27.511892582990093,-51.38014043967466,1768.8018
-27.511892582990093,-51.38007891677584,1796.608883
-27.511892582990093,-51.38001739387702,1833.684994
-27.511892582990093,-51.37995587097818,1870.761104
-27.511892582990093,-51.37989434807935,1954.182353
-27.511892582990093,-51.379832825180515,1981.989435
-27.511892582990093,-51.37977130228169,2056.141656
-27.511892582990093,-51.37970977938285,2121.024849
-27.511892582990093,-51.37964825648403,2204.446098
-27.511892582990093,-51.3795867335852,2269.329291
-27.511892582990093,-51.37952521068636,2306.405401
-27.511892582990093,-51.37946368778754,2352.750539
-27.511892582990093,-51.37940216488871,2389.82665
-27.511892582990093,-51.3792668145479,2417.633733
-27.511892582990093,-51.379069941247224,2408.364705
-27.511892582990093,-51.37897150459688,2436.171788
-27.511892582990093,-51.378909981698065,2417.633733
-27.511892582990093,-51.37884845879923,2454.709843
-27.511892582990093,-51.37878693590041,2501.054981
-27.511892582990093,-51.378725413001575,2556.669147
-27.511892582990093,-51.378663890102736,2621.55234
-27.511892582990093,-51.37860236720392,2704.973588
-27.511892582990093,-51.37854084430508,2760.587754
-27.511892582990093,-51.37847932140626,2806.932892
-27.511892582990093,-51.378417798507414,2871.816085
-27.511892582990093,-51.37835627560859,2927.430251
-27.511892582990093,-51.378294752709756,2955.237334
-27.511892582990093,-51.37823322981093,2973.775389
-27.511892582990093,-51.37804866117547,3010.851499
-27.511892582990093,-51.377777960371795,2973.775389
-27.511892582990093,-51.377679523721454,2927.430251
-27.511892582990093,-51.377618000822636,2890.35414
-27.511892582990093,-51.37755647792379,2825.470947
-27.511892582990093,-51.377494955024964,2742.049699
-27.511892582990093,-51.377433432126125,2677.166506
-27.511892582990093,-51.37737190922731,2575.207202
-27.511892582990093,-51.377310386328475,2417.633733
-27.511892582990093,-51.377248863429635,2324.943457
-27.511892582990093,-51.37718734053082,2204.446098
-27.511892582990093,-51.377125817631985,2056.141656
-27.511892582990093,-51.37706429473316,1935.644297
-27.511892582990093,-51.37700277183431,1815.146939
-27.511892582990093,-51.37694124893549,1750.263745
-27.511892582990093,-51.37687972603667,1666.842497
-27.511892582990093,-51.37681820313783,1629.766386
-27.511892582990093,-51.376756680239,1620.497359
-27.511892582990093,-51.37667054819284,1583.421248
-27.511892582990093,-51.37657211154251,1564.883193
-27.511892582990093,-51.376436761201695,1546.345138
-27.511892582990093,-51.37626449704835,1518.538055
-27.511892582990093,-51.376202974149535,1537.07611
-27.511892582990093,-51.37614145125069,1500.0
-27.511892582990093,-51.37571079095888,1537.07611
-27.511892582990093,-51.37564926806006,1583.421248
-27.511892582990093,-51.375587745161226,1666.842497
-27.511892582990093,-51.37552622226239,1703.918607
-27.511892582990093,-51.37546469936357,1787.339856
-27.511892582990093,-51.37540317646473,1870.761104
-27.511892582990093,-51.37534165356591,1954.182353
-27.511892582990093,-51.375280130667065,1981.989435
-27.511892582990093,-51.37521860776824,2037.603601
-27.511892582990093,-51.3751570848694,2065.410684
-27.511892582990093,-51.37507095282325,2121.024849
-27.511892582990093,-51.37492329787826,2148.831932
-27.51181619119318,-51.38210917252269,1685.380552
-27.511641581371652,-51.38181386309655,1713.187635
-27.51181619119318,-51.3805587963144,1713.187635
-27.51183801742087,-51.380386532197676,1713.187635
-27.51183801742087,-51.38032500932936,1750.263745
-27.51183801742087,-51.38026348646106,1796.608883
-27.51183801742087,-51.38020196359274,1833.684994
-27.51183801742087,-51.380140440724425,1870.761104
-27.51183801742087,-51.38007891785611,1935.644297
-27.51183801742087,-51.380017394987796,2019.065546
-27.51183801742087,-51.37995587211948,2083.948739
-27.51183801742087,-51.37989434925116,2148.831932
-27.51183801742087,-51.379832826382845,2241.522208
-27.51183801742087,-51.37977130351453,2306.405401
-27.51183801742087,-51.37970978064622,2389.82665
-27.51183801742087,-51.37964825777791,2454.709843
-27.51183801742087,-51.379586734909594,2491.785954
-27.51183801742087,-51.37952521204129,2519.593036
-27.51183801742087,-51.37946368917297,2575.207202
-27.51183801742087,-51.37932833889929,2603.014285
-27.51183801742087,-51.37908224742604,2556.669147
-27.51183801742087,-51.37890998335814,2538.131092
-27.51183801742087,-51.37884846048983,2575.207202
-27.51183801742087,-51.37878693762151,2593.745257
-27.51183801742087,-51.37872541475319,2640.090395
-27.51183801742087,-51.37866389188488,2723.511644
-27.51183801742087,-51.37860236901656,2760.587754
-27.51183801742087,-51.378540846148255,2825.470947
-27.51183801742087,-51.37847932327994,2908.892196
-27.51183801742087,-51.378417800411626,2927.430251
-27.51183801742087,-51.37835627754331,2992.313444
-27.51183801742087,-51.378294754675,3010.851499
-27.51183801742087,-51.37820862267156,3038.658582
-27.51183801742087,-51.378011749529584,3057.196637
-27.51183801742087,-51.37777796259337,3038.658582
-27.51183801742087,-51.37767952599186,3010.851499
-27.51183801742087,-51.377618003123544,2973.775389
-27.51183801742087,-51.37755648025522,2908.892196
-27.51183801742087,-51.37749495738691,2844.009002
-27.51183801742087,-51.37743343451859,2769.856782
-27.51183801742087,-51.377371911650286,2621.55234
-27.51183801742087,-51.37731038878197,2519.593036
-27.51183801742087,-51.37724886591366,2371.288595
-27.51183801742087,-51.37718734304534,2222.984153
-27.51183801742087,-51.37712582017703,2065.410684
-27.51183801742087,-51.377064297308706,1917.106242
-27.51183801742087,-51.37700277444039,1796.608883
-27.51183801742087,-51.37694125157209,1731.72569
-27.51183801742087,-51.37687972870377,1685.380552
-27.51183801742087,-51.376818205835455,1648.304442
-27.51183801742087,-51.376682855561775,1601.959304
-27.51183801742087,-51.3764121549534,1564.883193
-27.51183801742087,-51.37615375888208,1546.345138
-27.51183801742087,-51.37599379941226,1537.07611
-27.51183801742087,-51.37589536281074,1518.538055
-27.51183801742087,-51.37583383994242,1537.07611
-27.51183801742087,-51.37577231707412,1583.421248
-27.51183801742087,-51.3757107942058,1601.959304
-27.51183801742087,-51.37564927133749,1629.766386
-27.51183801742087,-51.37558774846917,1713.187635
-27.51183801742087,-51.37552622560086,1796.608883
-27.51183801742087,-51.37546470273254,1870.761104
-27.51183801742087,-51.37540317986422,1935.644297
-27.51183801742087,-51.37534165699591,1981.989435
-27.51183801742087,-51.37528013412759,2065.410684
-27.51183801742087,-51.375218611259285,2102.486794
-27.51183801742087,-51.37515708839097,2121.024849
-27.51183801742087,-51.37504634725241,2148.831932
-27.51183801742087,-51.37473873297188,2185.908043
-27.511652494485496,-51.38199843171981,1713.187635
-27.51178345185165,-51.380386533125375,1750.263745
-27.51178345185165,-51.38032501028757,1787.339856
-27.51178345185165,-51.38026348744977,1833.684994
-27.51178345185165,-51.38020196461198,1898.568187
-27.51178345185165,-51.38014044177419,1972.720408
-27.51178345185165,-51.380078918936384,2083.948739
-27.51178345185165,-51.38001739609857,2148.831932
-27.51178345185165,-51.37995587326078,2269.329291
-27.51178345185165,-51.37989435042298,2334.212484
-27.51178345185165,-51.37983282758519,2417.633733
-27.51178345185165,-51.379771304747386,2491.785954
-27.51178345185165,-51.37970978190958,2575.207202
-27.51178345185165,-51.37964825907179,2603.014285
-27.51178345185165,-51.37958673623399,2640.090395
-27.51178345185165,-51.3795252133962,2677.166506
-27.51178345185165,-51.37936525406675,2723.511644
-27.51178345185165,-51.37910685812358,2677.166506
-27.51178345185165,-51.378946898733105,2621.55234
-27.51178345185165,-51.37884846218041,2640.090395
-27.51178345185165,-51.37878693934262,2658.62845
-27.51178345185165,-51.378725416504814,2704.973588
-27.51178345185165,-51.378663893667024,2760.587754
-27.51178345185165,-51.37860237082922,2825.470947
-27.51178345185165,-51.37854084799142,2871.816085
-27.51178345185165,-51.37847932515363,2927.430251
-27.51178345185165,-51.37841780231582,2992.313444
-27.51178345185165,-51.378356279478034,3010.851499
-27.51178345185165,-51.37829475664023,3038.658582
-27.51178345185165,-51.378208624679516,3057.196637
-27.511761625623954,-51.378085579028344,3094.272748
-27.51178345185165,-51.377913315082495,3094.272748
-27.51178345185165,-51.37771644197712,3057.196637
-27.51178345185165,-51.37761800542445,3029.389554
-27.51178345185165,-51.37755648258665,2955.237334
-27.51178345185165,-51.37749495974886,2890.35414
-27.51178345185165,-51.377433436911055,2825.470947
-27.51178345185165,-51.37737191407325,2704.973588
-27.51178345185165,-51.37731039123546,2575.207202
-27.51178345185165,-51.37724886839766,2417.633733
-27.51178345185165,-51.37718734555987,2241.522208
-27.51178345185165,-51.377125822722064,2083.948739
-27.51178345185165,-51.377064299884275,1935.644297
-27.511761625623954,-51.37700277705868,1815.146939
-27.51178345185165,-51.37694125420868,1713.187635
-27.511739799396263,-51.37687973139528,1666.842497
-27.51178345185165,-51.376793599410156,1629.766386
-27.51178345185165,-51.37669516285748,1601.959304
-27.511565189574736,-51.37648598613664,1583.421248
-27.51178345185165,-51.376153761909265,1564.883193
-27.51178345185165,-51.3760184116417,1583.421248
-27.51178345185165,-51.3759568888039,1546.345138
-27.51178345185165,-51.37589536596611,1564.883193
-27.51178345185165,-51.375833843128305,1583.421248
-27.51178345185165,-51.375772320290515,1601.959304
-27.51178345185165,-51.37571079745271,1648.304442
-27.51178345185165,-51.37564927461491,1703.918607
-27.51178345185165,-51.375587751777104,1787.339856
-27.51178345185165,-51.375526228939314,1852.223049
-27.51178345185165,-51.375464706101525,1935.644297
-27.51178345185165,-51.375403183263714,2019.065546
-27.51178345185165,-51.37534166042591,2065.410684
-27.51178345185165,-51.37528013758812,2102.486794
-27.51178345185165,-51.37519400562741,2148.831932
-27.51178345185165,-51.37507095995181,2185.908043
-27.511761625623954,-51.37480025963639,2204.446098
-27.51178345185165,-51.374455731573825,2185.908043
-27.511619755143965,-51.3821460864756,1713.187635
-27.511641581371656,-51.38058340720725,1713.187635
-27.511641581371656,-51.38044805690915,1750.263745
-27.511685233827034,-51.380386534077466,1787.339856
-27.511728886282413,-51.38032501124577,1815.146939
-27.511728886282413,-51.38026348843848,1898.568187
-27.511728886282413,-51.3802019656312,1972.720408
-27.511728886282413,-51.38014044282393,2083.948739
-27.511728886282413,-51.380078920016636,2185.908043
-27.511728886282413,-51.38001739720936,2306.405401
-27.511728886282413,-51.37995587440207,2389.82665
-27.511728886282413,-51.37989435159479,2491.785954
-27.511728886282413,-51.379832828787514,2575.207202
-27.511728886282413,-51.37977130598023,2640.090395
-27.511728886282413,-51.37970978317295,2677.166506
-27.511728886282413,-51.37964826036567,2723.511644
-27.511728886282413,-51.37938986467274,2760.587754
-27.511728886282413,-51.37900842318213,2704.973588
-27.511728886282413,-51.37890998667827,2686.435533
-27.511728886282413,-51.378848463870995,2704.973588
-27.511728886282413,-51.37878694106371,2723.511644
-27.511728886282413,-51.37872541825643,2769.856782
-27.511728886282413,-51.37866389544915,2806.932892
-27.511728886282413,-51.378602372641865,2862.547058
-27.511728886282413,-51.378540849834586,2945.968306
-27.511728886282413,-51.37847932702731,2992.313444
-27.511728886282413,-51.37841780422002,3010.851499
-27.511728886282413,-51.37835628141274,3038.658582
-27.511728886282413,-51.37829475860546,3057.196637
-27.51170706005472,-51.378208626711874,3094.272748
-27.511488797777815,-51.37796253572687,3122.079831
-27.511728886282413,-51.37779027162236,3094.272748
-27.511728886282413,-51.377618007725346,3057.196637
-27.511728886282413,-51.37755648491807,3029.389554
-27.511728886282413,-51.37749496211079,2955.237334
-27.511728886282413,-51.3774334393035,2890.35414
-27.511728886282413,-51.37737191649622,2742.049699
-27.511728886282413,-51.377310393688944,2621.55234
-27.511728886282413,-51.37724887088166,2436.171788
-27.511728886282413,-51.37718734807438,2250.791236
-27.51170706005472,-51.3771258252793,2065.410684
-27.51170706005472,-51.377064302472014,1917.106242
-27.511685233827034,-51.37694125686967,1703.918607
-27.511728886282413,-51.376818211230685,1629.766386
-27.511466971550124,-51.37675668856987,1620.497359
-27.511728886282413,-51.37669516561611,1583.421248
-27.511532450233197,-51.376178374266864,1583.421248
-27.511728886282413,-51.376079937543295,1601.959304
-27.511728886282413,-51.376018414736016,1564.883193
-27.511728886282413,-51.37593228281803,1583.421248
-27.511728886282413,-51.37583384631417,1601.959304
-27.51170706005472,-51.375772323519094,1648.304442
-27.511728886282413,-51.37571080069961,1685.380552
-27.511728886282413,-51.37564927789232,1768.8018
-27.511728886282413,-51.37558775508503,1815.146939
-27.511728886282413,-51.37552623227775,1917.106242
-27.511728886282413,-51.37546470947048,1972.720408
-27.511728886282413,-51.375403186663185,2056.141656
-27.511728886282413,-51.375341663855906,2102.486794
-27.511728886282413,-51.375255531937924,2148.831932
-27.511728886282413,-51.37515709543406,2185.908043
-27.51170706005472,-51.37507096354049,2204.446098
-27.511685233827034,-51.37445573549208,2204.446098
-27.51160884203012,-51.38223221832035,1713.187635
-27.511652494485496,-51.380325012216176,1852.223049
